data_somministrazione;area;totale;sesso_maschile;sesso_femminile;prima_dose;seconda_dose;pregressa_infezione;dose_aggiuntiva;codice_NUTS1;codice_NUTS2;codice_regione_ISTAT;nome_area;Latitudine;Longitudine;ricoverati_con_sintomi;terapia_intensiva;totale_ospedalizzati;isolamento_domiciliare;totale_positivi;variazione_totale_positivi;nuovi_positivi;dimessi_guariti;deceduti;totale_casi;tamponi;casi_testati
2021-06-13;FVG;8722;4538;4184;5167;3331;224;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;8;4;12;4577;4589;-19;11;98986;3794;107369;2091185;703255
2021-06-13;PIE;38237;20184;18053;33311;4138;788;0;ITC;ITC1;1;Piemonte;45.0732745;7.680687483;317;47;364;2305;2669;-87;59;347802;11675;362146;4734907;1903458
2021-06-13;SIC;34550;17168;17382;30604;3512;434;0;ITG;ITG1;19;Sicilia;38.11569725;13.3623567;310;47;357;6365;6722;24;183;216713;5905;229340;4687154;1789212
2021-06-13;LAZ;58483;26242;32241;33063;24890;530;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;450;98;548;5621;6169;-398;127;329976;8262;344407;7266571;4398135
2021-06-13;VEN;37345;19259;18086;29319;6957;1069;0;ITH;ITH3;5;Veneto;45.43490485;12.33845213;134;28;162;5758;5920;-10;87;407095;11600;424615;8303246;1789606
2021-06-13;TOS;24625;12357;12268;22602;1660;363;0;ITI;ITI1;9;Toscana;43.76923077;11.25588885;195;66;261;4197;4458;-115;123;232101;6816;243375;4925424;2289926
2021-06-13;CAM;43428;21243;22185;37844;4731;853;0;ITF;ITF3;15;Campania;40.83956555;14.25084984;410;29;439;59639;60078;-307;147;355124;7337;422539;5083781;3250298
2021-06-13;CAL;6864;3369;3495;5730;1078;56;0;ITF;ITF6;18;Calabria;38.90597598;16.59440194;149;9;158;7937;8095;-156;72;58929;1208;68232;897867;823877
2021-06-13;LIG;5645;2707;2938;5121;456;68;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;59;12;71;368;439;-35;10;98270;4342;103051;1673065;659507
2021-06-13;MAR;10753;5566;5187;9203;1300;250;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;52;9;61;2738;2799;-71;33;97587;3025;103411;1268226;747092
2021-06-14;LAZ;63143;29590;33553;32335;30234;574;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;454;94;548;5298;5846;-323;111;330404;8268;344518;7275693;4400283
2021-06-14;CAL;14360;6512;7848;9627;4656;77;0;ITF;ITF6;18;Calabria;38.90597598;16.59440194;146;8;154;7745;7899;-196;18;59139;1212;68250;898766;824709
2021-06-14;UMB;5388;2750;2638;3253;2016;119;0;ITI;ITI2;10;Umbria;43.10675841;12.38824698;40;5;45;1057;1102;-23;16;54118;1415;56635;1389380;383051
2021-06-14;CAM;37136;17921;19215;18686;18024;426;0;ITF;ITF3;15;Campania;40.83956555;14.25084984;379;24;403;59426;59829;-249;80;355448;7342;422619;5087072;3250708
2021-06-14;SIC;43495;20660;22835;28166;14899;430;0;ITG;ITG1;19;Sicilia;38.11569725;13.3623567;319;39;358;6273;6631;-91;163;216960;5912;229503;4697065;1792048
2021-06-14;TOS;31838;16353;15485;27429;4109;300;0;ITI;ITI1;9;Toscana;43.76923077;11.25588885;190;63;253;3953;4206;-252;82;232432;6819;243457;4930492;2291947
2021-06-14;SAR;13752;6645;7107;9790;3819;143;0;ITG;ITG2;20;Sardegna;39.21531192;9.110616306;83;6;89;11883;11972;-79;31;43583;1484;57039;1340983;780145
2021-06-14;LOM;94894;48213;46681;49131;44644;1119;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;596;109;705;17667;18372;-19;102;787476;33729;839577;11105601;4419071
2021-06-14;EMR;41349;21378;19971;27453;13088;808;0;ITH;ITH5;8;Emilia-Romagna;44.49436681;11.3417208;291;62;353;7665;8018;-327;137;364569;13234;385821;6457057;1885996
2021-06-14;LIG;15178;7327;7851;8200;6893;85;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;55;12;67;351;418;-21;5;98295;4343;103056;1675032;660158
2021-06-14;VEN;42636;21564;21072;26293;15322;1021;0;ITH;ITH3;5;Veneto;45.43490485;12.33845213;134;26;160;5720;5880;-40;19;407154;11600;424634;8309695;1790269
2021-06-14;PAT;5821;3010;2811;2042;3657;122;0;ITH;ITH2;4;Provincia Autonoma Trento;46.06893511;11.12123097;13;4;17;262;279;-35;12;44037;1360;45676;843450;222880
2021-06-14;FVG;10329;5014;5315;5185;4842;302;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;9;4;13;4569;4582;-7;4;98997;3794;107373;2092714;703636
2021-06-14;PAB;2984;1617;1367;570;2361;53;0;ITH;ITH1;4;Provincia Autonoma Bolzano / Bozen;46.49933453;11.35662422;12;1;13;469;482;-33;28;71479;1180;73141;1585359;422644
2021-06-14;PIE;38105;19622;18483;30281;7099;725;0;ITC;ITC1;1;Piemonte;45.0732745;7.680687483;303;45;348;2257;2605;-64;87;347950;11678;362233;4746399;1906298
2021-06-14;MOL;1657;824;833;549;1091;17;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;8;0;8;77;85;-5;1;13050;491;13626;234520;200704
2021-06-14;MAR;12838;6486;6352;9256;3310;272;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;52;9;61;2643;2704;-95;3;97685;3025;103414;1268945;747366
2021-06-14;BAS;4825;2156;2669;2090;2711;24;0;ITF;ITF5;17;Basilicata;40.63947052;15.80514834;40;0;40;2913;2953;-26;1;23150;586;26689;382592;206650
2021-06-14;ABR;10988;5433;5555;7429;3383;176;0;ITF;ITF1;13;Abruzzo;42.35122196;13.39843823;69;4;73;1456;1529;13;14;70433;2502;74464;1630279;671035
2021-06-14;PUG;42179;20637;21542;28871;12511;797;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;263;20;283;12301;12584;-633;47;233106;6590;252280;2574526;1212980
2021-06-14;VDA;1017;523;494;575;428;14;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;3;0;3;98;101;-11;2;11082;472;11655;134156;64079
2021-06-15;MAR;13200;6574;6626;9828;3052;320;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;51;9;60;2611;2671;-33;16;97733;3026;103430;1271275;748479
2021-06-15;PAB;2045;1184;861;480;1534;31;0;ITH;ITH1;4;Provincia Autonoma Bolzano / Bozen;46.49933453;11.35662422;14;1;15;429;444;-38;10;71527;1180;73151;1588944;423098
2021-06-15;PUG;42780;20909;21871;22397;19789;594;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;247;22;269;11042;11311;-1273;169;234546;6592;252449;2582579;1215153
2021-06-15;LIG;17447;8476;8971;9257;8098;92;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;51;12;63;321;384;-34;8;98337;4343;103064;1681244;661488
2021-06-15;MOL;2257;1063;1194;780;1459;18;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;8;0;8;74;82;-3;4;13057;491;13630;234874;201052
2021-06-15;VDA;925;508;417;654;258;13;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;3;0;3;92;95;-6;1;11089;472;11656;134498;64234
2021-06-15;ABR;11329;5562;5767;8681;2439;209;0;ITF;ITF1;13;Abruzzo;42.35122196;13.39843823;71;4;75;1398;1473;-56;5;70494;2502;74469;1631164;671270
2021-06-15;BAS;3222;1417;1805;2225;976;21;0;ITF;ITF5;17;Basilicata;40.63947052;15.80514834;38;0;38;2858;2896;-57;28;23234;587;26717;383403;206958
2021-06-15;TOS;31240;16081;15159;26312;4578;350;0;ITI;ITI1;9;Toscana;43.76923077;11.25588885;186;54;240;3816;4056;-150;57;232632;6826;243514;4945348;2297161
2021-06-15;UMB;5993;3018;2975;3798;2075;120;0;ITI;ITI2;10;Umbria;43.10675841;12.38824698;41;5;46;1012;1058;-44;21;54181;1417;56656;1393675;383483
2021-06-15;LAZ;66277;32041;34236;33369;32318;590;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;430;90;520;4982;5502;-344;118;330853;8281;344636;7300232;4404273
2021-06-15;FVG;12185;6199;5986;5354;6544;287;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;10;3;13;4534;4547;-35;12;99043;3795;107385;2098242;704730
2021-06-15;PIE;39050;20104;18946;26552;11798;700;0;ITC;ITC1;1;Piemonte;45.0732745;7.680687483;291;47;338;2040;2378;-227;75;348249;11681;362308;4763941;1911754
2021-06-15;PAT;6336;3343;2993;1629;4567;140;0;ITH;ITH2;4;Provincia Autonoma Trento;46.06893511;11.12123097;13;4;17;229;246;-33;11;44081;1360;45687;844689;223375
2021-06-15;SIC;46191;21770;24421;28204;17549;438;0;ITG;ITG1;19;Sicilia;38.11569725;13.3623567;309;34;343;6024;6367;-264;200;217416;5920;229703;4712325;1798205
2021-06-15;CAL;15167;7055;8112;10240;4834;93;0;ITF;ITF6;18;Calabria;38.90597598;16.59440194;148;10;158;7605;7763;-136;32;59306;1213;68282;900887;826734
2021-06-15;SAR;14693;6812;7881;9813;4744;136;0;ITG;ITG2;20;Sardegna;39.21531192;9.110616306;73;6;79;11788;11867;-105;22;43710;1484;57061;1343732;781712
2021-06-15;LOM;96104;48906;47198;49021;46011;1072;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;590;100;690;17636;18326;-46;182;787696;33737;839759;11137474;4430976
2021-06-15;CAM;18691;9096;9595;10974;7426;291;0;ITF;ITF3;15;Campania;40.83956555;14.25084984;366;23;389;11348;11737;-48092;136;403661;7357;422755;5101362;3251460
2021-06-15;EMR;43882;22644;21238;27907;15076;899;0;ITH;ITH5;8;Emilia-Romagna;44.49436681;11.3417208;279;56;335;6913;7248;-770;48;365384;13236;385868;6475668;1888062
2021-06-15;VEN;47853;24307;23546;29142;17555;1156;0;ITH;ITH3;5;Veneto;45.43490485;12.33845213;127;24;151;5565;5716;-164;74;407392;11600;424708;8341724;1797105
2021-06-16;BAS;4606;2086;2520;2126;2460;20;0;ITF;ITF5;17;Basilicata;40.63947052;15.80514834;37;0;37;2804;2841;-55;16;23305;587;26733;383995;207195
2021-06-16;VDA;1067;567;500;662;395;10;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;3;0;3;93;96;1;2;11090;472;11658;134605;64273
2021-06-16;SIC;40449;18809;21640;21270;18820;359;0;ITG;ITG1;19;Sicilia;38.11569725;13.3623567;292;36;328;5675;6003;-364;168;217940;5928;229871;4726745;1804496
2021-06-16;UMB;6326;3095;3231;3072;3100;154;0;ITI;ITI2;10;Umbria;43.10675841;12.38824698;44;4;48;989;1037;-21;11;54213;1417;56667;1396958;383913
2021-06-16;VEN;47803;23582;24221;25241;21461;1101;0;ITH;ITH3;5;Veneto;45.43490485;12.33845213;108;24;132;5477;5609;-107;84;407582;11601;424792;8367234;1799426
2021-06-16;CAM;31653;15011;16642;20345;10777;531;0;ITF;ITF3;15;Campania;40.83956555;14.25084984;337;23;360;11074;11434;-303;167;404125;7363;422922;5115546;3252481
2021-06-16;MAR;13756;6913;6843;9125;4366;265;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;41;8;49;2601;2650;-21;29;97783;3026;103459;1274072;749818
2021-06-16;SAR;17641;8279;9362;12167;5313;161;0;ITG;ITG2;20;Sardegna;39.21531192;9.110616306;70;6;76;11688;11764;-103;24;43836;1485;57085;1345469;783111
2021-06-16;EMR;45966;23539;22427;25235;19971;760;0;ITH;ITH5;8;Emilia-Romagna;44.49436681;11.3417208;269;51;320;6351;6671;-577;73;366031;13239;385941;6492972;1889917
2021-06-16;LOM;99391;50491;48900;49850;48383;1158;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;534;92;626;16618;17244;-1082;256;789029;33742;840015;11172472;4443012
2021-06-16;LAZ;64803;31128;33675;32078;32069;656;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;392;85;477;4767;5244;-258;143;331243;8292;344779;7325939;4408066
2021-06-16;CAL;18347;8477;9870;12127;6129;91;0;ITF;ITF6;18;Calabria;38.90597598;16.59440194;140;10;150;7267;7417;-346;66;59717;1214;68348;903303;829013
2021-06-16;LIG;16419;7934;8485;9176;7138;105;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;37;11;48;269;317;-67;21;98425;4343;103085;1689059;663351
2021-06-16;MOL;2150;1063;1087;1171;959;20;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;8;0;8;74;82;0;2;13059;491;13632;235187;201360
2021-06-16;ABR;10894;5452;5442;7988;2689;217;0;ITF;ITF1;13;Abruzzo;42.35122196;13.39843823;65;4;69;1308;1377;-96;28;70616;2503;74496;1635653;672436
2021-06-16;TOS;31802;16280;15522;26286;5190;326;0;ITI;ITI1;9;Toscana;43.76923077;11.25588885;173;50;223;3638;3861;-195;106;232927;6832;243620;4960539;2302302
2021-06-16;PUG;42212;20775;21437;26931;14550;731;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;231;21;252;10777;11029;-282;112;234937;6595;252561;2590229;1216918
2021-06-16;PAB;3826;2029;1797;11;3810;5;0;ITH;ITH1;4;Provincia Autonoma Bolzano / Bozen;46.49933453;11.35662422;13;2;15;405;420;-24;34;71585;1180;73185;1593578;424321
2021-06-16;FVG;12206;5923;6283;3900;8040;266;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;8;2;10;4530;4540;-7;23;99073;3795;107408;2104300;705558
2021-06-16;PIE;40509;20289;20220;23580;16287;642;0;ITC;ITC1;1;Piemonte;45.0732745;7.680687483;272;39;311;1888;2199;-179;59;348484;11684;362367;4776560;1915294
2021-06-16;PAT;6329;3418;2911;1990;4215;124;0;ITH;ITH2;4;Provincia Autonoma Trento;46.06893511;11.12123097;13;4;17;225;242;-4;2;44087;1360;45689;844955;223482
2021-06-17;VEN;51802;25950;25852;25567;25074;1161;0;ITH;ITH3;5;Veneto;45.43490485;12.33845213;105;23;128;5379;5507;-102;61;407745;11601;424853;8391407;1801501
2021-06-17;PAT;6754;3565;3189;2045;4539;170;0;ITH;ITH2;4;Provincia Autonoma Trento;46.06893511;11.12123097;10;3;13;189;202;-40;7;44134;1360;45696;846346;224038
2021-06-17;TOS;32625;16715;15910;26714;5565;346;0;ITI;ITI1;9;Toscana;43.76923077;11.25588885;158;42;200;3441;3641;-220;60;233201;6838;243680;4974633;2307737
2021-06-17;LOM;108689;52761;55928;50165;57339;1185;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;496;90;586;16540;17126;-118;232;789375;33746;840247;11210125;4455908
2021-06-17;LIG;16712;7942;8770;9072;7547;93;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;32;9;41;247;288;-29;18;98472;4343;103103;1693468;664558
2021-06-17;MOL;2328;1027;1301;924;1373;31;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;8;0;8;71;79;-3;4;13066;491;13636;234739;201507
2021-06-17;MAR;15207;7566;7641;8796;6113;298;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;40;8;48;2385;2433;-217;21;98019;3028;103480;1276337;751003
2021-06-17;PIE;41263;20712;20551;24256;16376;631;0;ITC;ITC1;1;Piemonte;45.0732745;7.680687483;245;37;282;1777;2059;-140;72;348696;11684;362439;4794057;1920204
2021-06-17;VDA;994;530;464;638;342;14;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;4;0;4;86;90;-6;3;11099;472;11661;134997;64436
2021-06-17;PAB;1773;982;791;617;1078;78;0;ITH;ITH1;4;Provincia Autonoma Bolzano / Bozen;46.49933453;11.35662422;13;2;15;388;403;-17;8;71610;1180;73193;1595344;424364
2021-06-17;PUG;43002;21010;21992;21405;21035;562;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;218;19;237;9994;10231;-798;90;235823;6597;252651;2597073;1218638
2021-06-17;UMB;6980;3545;3435;4751;2082;147;0;ITI;ITI2;10;Umbria;43.10675841;12.38824698;41;5;46;967;1013;-24;4;54241;1417;56671;1397886;384109
2021-06-17;CAL;15822;7229;8593;9595;6171;56;0;ITF;ITF6;18;Calabria;38.90597598;16.59440194;123;11;134;7202;7336;-81;69;59864;1217;68417;905603;831163
2021-06-17;CAM;60218;28867;31351;32666;26801;751;0;ITF;ITF3;15;Campania;40.83956555;14.25084984;334;23;357;10723;11080;-354;131;404602;7371;423053;5130276;3253933
2021-06-17;SIC;41896;19506;22390;20362;21159;375;0;ITG;ITG1;19;Sicilia;38.11569725;13.3623567;283;35;318;5583;5901;-102;228;218270;5928;230099;4739951;1809647
2021-06-17;FVG;11447;5792;5655;2279;9051;117;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;7;1;8;4526;4534;-6;23;99100;3797;107431;2109803;706694
2021-06-17;EMR;46717;23670;23047;21762;24239;716;0;ITH;ITH5;8;Emilia-Romagna;44.49436681;11.3417208;254;49;303;5935;6238;-433;89;366551;13239;386028;6509781;1891302
2021-06-17;SAR;18471;8533;9938;9916;8433;122;0;ITG;ITG2;20;Sardegna;39.21531192;9.110616306;72;6;78;11565;11643;-121;3;43960;1485;57088;1348621;785145
2021-06-17;BAS;4443;2045;2398;2088;2330;25;0;ITF;ITF5;17;Basilicata;40.63947052;15.80514834;37;0;37;2739;2776;-65;31;23401;587;26764;384771;207502
2021-06-17;ABR;10913;5457;5456;7297;3452;164;0;ITF;ITF1;13;Abruzzo;42.35122196;13.39843823;61;3;64;1295;1359;-18;27;70658;2506;74523;1639943;673399
2021-06-17;LAZ;67116;32303;34813;31801;34569;746;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;368;81;449;4445;4894;-350;119;331704;8300;344898;7350141;4412129
2021-06-18;ABR;10195;5006;5189;6551;3495;149;0;ITF;ITF1;13;Abruzzo;42.35122196;13.39843823;56;1;57;1245;1302;-57;22;70736;2507;74545;1643679;674385
2021-06-18;VDA;1004;446;558;589;401;14;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;2;0;2;79;81;-9;1;11109;472;11662;135248;64540
2021-06-18;BAS;4465;2066;2399;2179;2259;27;0;ITF;ITF5;17;Basilicata;40.63947052;15.80514834;35;0;35;2700;2735;-41;14;23456;587;26778;385514;207790
2021-06-18;EMR;42795;21459;21336;16272;25941;582;0;ITH;ITH5;8;Emilia-Romagna;44.49436681;11.3417208;246;40;286;5708;5994;-244;71;366860;13245;386099;6532281;1892833
2021-06-18;UMB;4814;2374;2440;1569;3166;79;0;ITI;ITI2;10;Umbria;43.10675841;12.38824698;41;5;46;978;1024;11;21;54251;1417;56692;1402962;384735
2021-06-18;TOS;30836;16273;14563;25003;5414;419;0;ITI;ITI1;9;Toscana;43.76923077;11.25588885;152;37;189;3281;3470;-171;67;233436;6841;243747;4990129;2312776
2021-06-18;LAZ;64499;31073;33426;30296;33431;772;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;337;77;414;4060;4474;-420;147;332268;8303;345045;7374435;4415322
2021-06-18;VEN;53664;26783;26881;23970;28645;1049;0;ITH;ITH3;5;Veneto;45.43490485;12.33845213;102;23;125;5260;5385;-122;72;407939;11601;424925;8421309;1803480
2021-06-18;CAL;18927;8815;10112;11284;7520;123;0;ITF;ITF6;18;Calabria;38.90597598;16.59440194;112;10;122;6899;7021;-315;77;60256;1217;68494;907924;833336
2021-06-18;LOM;107745;52915;54830;51778;54720;1247;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;427;91;518;13314;13832;-3294;114;792781;33748;840361;11245195;4469167
2021-06-18;SAR;16491;7509;8982;8603;7772;116;0;ITG;ITG2;20;Sardegna;39.21531192;9.110616306;70;5;75;11531;11606;-37;8;44005;1485;57096;1350852;786762
2021-06-18;CAM;65900;31406;34494;34781;30314;805;0;ITF;ITF3;15;Campania;40.83956555;14.25084984;314;22;336;10436;10772;-308;107;405009;7379;423160;5143071;3256125
2021-06-18;PUG;47932;23594;24338;28882;18122;928;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;207;18;225;9118;9343;-888;106;236813;6601;252757;2603966;1220871
2021-06-18;SIC;43611;20149;23462;18859;24380;372;0;ITG;ITG1;19;Sicilia;38.11569725;13.3623567;259;30;289;5413;5702;-199;170;218636;5931;230269;4754159;1813148
2021-06-18;FVG;10993;5431;5562;3405;7319;269;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;4;1;5;4509;4514;-20;23;99142;3798;107454;2114842;707749
2021-06-18;PIE;40762;20378;20384;25813;14251;698;0;ITC;ITC1;1;Piemonte;45.0732745;7.680687483;233;36;269;1636;1905;-154;58;348906;11686;362497;4816154;1926153
2021-06-18;PAT;7069;3761;3308;1782;5190;97;0;ITH;ITH2;4;Provincia Autonoma Trento;46.06893511;11.12123097;10;3;13;180;193;-9;4;44147;1360;45700;848323;224829
2021-06-18;MOL;2795;1264;1531;1304;1462;29;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;8;0;8;75;83;4;10;13072;491;13646;235117;201881
2021-06-18;LIG;15428;7510;7918;8104;7226;98;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;35;8;43;243;286;-2;16;98489;4344;103119;1698259;665593
2021-06-18;MAR;15348;7649;7699;8294;6753;301;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;36;8;44;2157;2201;-232;28;98277;3030;103508;1278764;752113
2021-06-18;PAB;4545;2351;2194;1448;2913;184;0;ITH;ITH1;4;Provincia Autonoma Bolzano / Bozen;46.49933453;11.35662422;15;2;17;371;388;-15;0;71625;1180;73193;1597508;424479
2021-06-19;SAR;15351;7517;7834;9117;6133;101;0;ITG;ITG2;20;Sardegna;39.21531192;9.110616306;68;5;73;11524;11597;-9;13;44027;1485;57109;1353439;788540
2021-06-19;CAM;62408;29712;32696;24050;37771;587;0;ITF;ITF3;15;Campania;40.83956555;14.25084984;296;20;316;10305;10621;-151;139;405295;7383;423299;5158527;3258292
2021-06-19;PIE;40165;20366;19799;22917;16689;559;0;ITC;ITC1;1;Piemonte;45.0732745;7.680687483;225;30;255;1543;1798;-107;66;349077;11688;362563;4841564;1933686
2021-06-19;UMB;4590;2207;2383;2462;2034;94;0;ITI;ITI2;10;Umbria;43.10675841;12.38824698;32;5;37;926;963;-61;12;54323;1418;56704;1407023;385268
2021-06-19;SIC;44309;21066;23243;18761;25225;323;0;ITG;ITG1;19;Sicilia;38.11569725;13.3623567;240;28;268;5347;5615;-87;183;218901;5936;230452;4767684;1817563
2021-06-19;VEN;49314;25087;24227;25674;22605;1035;0;ITH;ITH3;5;Veneto;45.43490485;12.33845213;88;22;110;5175;5285;-100;58;408096;11602;424983;8455687;1805189
2021-06-19;LOM;104418;52037;52381;56227;46765;1426;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;402;80;482;13105;13587;-245;183;793206;33751;840544;11288625;4486360
2021-06-19;CAL;15858;7421;8437;8498;7292;68;0;ITF;ITF6;18;Calabria;38.90597598;16.59440194;100;11;111;6794;6905;-116;111;60481;1219;68605;910298;835580
2021-06-19;PAT;3147;1723;1424;236;2880;31;0;ITH;ITH2;4;Provincia Autonoma Trento;46.06893511;11.12123097;9;2;11;180;191;-2;11;44159;1361;45711;849931;225472
2021-06-19;EMR;36699;18367;18332;16735;19413;551;0;ITH;ITH5;8;Emilia-Romagna;44.49436681;11.3417208;233;39;272;5490;5762;-232;93;367185;13245;386192;6556503;1894310
2021-06-19;LAZ;66616;31431;35185;35276;30512;828;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;320;77;397;3962;4359;-115;101;332483;8304;345146;7401796;4419215
2021-06-19;LIG;7418;3777;3641;5685;1675;58;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;35;8;43;248;291;5;14;98497;4345;103133;1703688;665770
2021-06-19;FVG;8576;4469;4107;1353;7157;66;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;4;1;5;4473;4478;-36;15;99192;3799;107469;2121754;709382
2021-06-19;PUG;34863;17486;17377;22238;11969;656;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;186;17;203;8706;8909;-434;61;237305;6604;252818;2611108;1221931
2021-06-19;MAR;14699;7405;7294;7750;6684;265;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;32;8;40;2029;2069;-132;16;98424;3031;103524;1282111;753292
2021-06-19;TOS;26528;13933;12595;21395;4791;342;0;ITI;ITI1;9;Toscana;43.76923077;11.25588885;144;38;182;3106;3288;-182;62;233679;6842;243809;5009084;2317378
2021-06-19;ABR;10558;5202;5356;6483;3901;174;0;ITF;ITF1;13;Abruzzo;42.35122196;13.39843823;52;1;53;1224;1277;-25;25;70786;2507;74570;1648576;675788
2021-06-19;MOL;2381;1182;1199;1308;1026;47;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;9;0;9;69;78;-5;1;13078;491;13647;235516;202274
2021-06-19;BAS;4466;2178;2288;2370;2074;22;0;ITF;ITF5;17;Basilicata;40.63947052;15.80514834;33;0;33;1799;1832;-903;13;24371;588;26791;386267;208086
2021-06-19;VDA;1295;671;624;658;621;16;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;3;0;3;71;74;-7;3;11119;472;11665;135553;64639
2021-06-19;PAB;5673;3024;2649;555;5043;75;0;ITH;ITH1;4;Provincia Autonoma Bolzano / Bozen;46.49933453;11.35662422;9;2;11;350;361;-27;9;71661;1180;73202;1601686;425115
2021-06-20;PAB;5252;2854;2398;591;4606;55;0;ITH;ITH1;4;Provincia Autonoma Bolzano / Bozen;46.49933453;11.35662422;9;2;11;347;358;-3;8;71672;1180;73210;1604883;425295
2021-06-20;PUG;21643;10874;10769;14067;7250;326;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;187;17;204;8655;8859;-50;45;237399;6605;252863;2615098;1222521
2021-06-20;MOL;424;174;250;48;372;4;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;6;0;6;67;73;-5;4;13087;491;13651;235697;202454
2021-06-20;BAS;4010;1883;2127;1939;2036;35;0;ITF;ITF5;17;Basilicata;40.63947052;15.80514834;33;0;33;1267;1300;-532;36;24938;589;26827;386912;208358
2021-06-20;VDA;1134;545;589;476;644;14;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;3;0;3;61;64;-10;2;11131;472;11667;135890;64779
